# time (s)	h_+ (strain)	h_x (strain)
0.060546875	-2.761635444890211257e-24	3.937984422003550655e-24
0.060607910	-2.674610141105744652e-24	3.618383935324709299e-24
0.060668945	-2.568132138670636651e-24	3.316055557296004255e-24
0.060729980	-2.443852440500082477e-24	3.032032421384647128e-24
0.060791015	-2.303470623845813106e-24	2.767213364560509656e-24
0.060852050	-2.148724721457158190e-24	2.522361117421514073e-24
0.060913086	-1.981381073838113487e-24	2.298101218068450233e-24
0.060974121	-1.803224204898438585e-24	2.094921649723200981e-24
0.061035156	-1.616046783010719864e-24	1.913173197215365593e-24
0.061096191	-1.421639694484566162e-24	1.753070501275431787e-24
0.061157226	-1.221782299516648143e-24	1.614693803264805000e-24
0.061218261	-1.018232902364332789e-24	1.497991365191042941e-24
0.061279296	-8.127194857418599399e-25	1.402782531448966153e-24
0.061340332	-6.069307518275752379e-25	1.328761423912858582e-24
0.061401367	-4.025075130862448199e-25	1.275501231178055980e-24
0.061462402	-2.010344670706434044e-25	1.242459073935449390e-24
0.061523437	-4.032392980735340850e-27	1.228981400620706150e-24
0.061584472	1.870491868215445795e-25	1.234309896293728429e-24
0.061645507	3.708388663698906578e-25	1.257587855297088692e-24
0.061706543	5.460496899746660323e-25	1.297866982460961187e-24
0.061767578	7.114849454893885025e-25	1.354114592072772258e-24
0.061828613	8.660433931202515744e-25	1.425221148425572618e-24
0.061889648	1.008723900703157098e-24	1.510008120440444574e-24
0.061950683	1.138629480603341978e-24	1.607236094023474790e-24
0.062011718	1.254970707308157147e-24	1.715613107583840829e-24
0.062072754	1.357068505096309975e-24	1.833803159251561499e-24
0.062133789	1.444356300764115199e-24	1.960434842539728163e-24
0.062194824	1.516381534574712342e-24	2.094110066512930891e-24
0.062255859	1.572806533306183630e-24	2.233412809515013890e-24
0.062316894	1.613408738263603809e-24	2.376917867594505062e-24
0.062377929	1.638080303921258270e-24	2.523199546060945418e-24
0.062438964	1.646827068952440543e-24	2.670840255626436072e-24
0.062500000	1.639766911070001143e-24	2.818438965230913993e-24
0.062561035	1.617127504019121230e-24	2.964619470261024047e-24
0.062622070	1.579243490531830634e-24	3.108038437174543030e-24
0.062683105	1.526553091790535338e-24	3.247393179936049682e-24
0.062744140	1.459594176057314654e-24	3.381429137644563826e-24
0.062805175	1.378999812417884833e-24	3.508947006799816759e-24
0.062866211	1.285493334990281992e-24	3.628809504539279449e-24
0.062927246	1.179882952060373317e-24	3.739947722795633467e-24
0.062988281	1.063055921525028168e-24	3.841367047248241285e-24
0.063049316	9.359723413780044955e-25	3.932152611511609790e-24
0.063110351	7.996585771129017561e-25	4.011474262974223754e-24
0.063171386	6.552003683715093820e-25	4.078591016956913529e-24
0.063232421	5.037356550473569349e-25	4.132854980945580013e-24
0.063293457	3.464471605219751067e-25	4.173714726527396876e-24
0.063354492	1.845547680592899589e-25	4.200718104287887559e-24
0.063415527	1.930773953857708870e-26	4.213514480137582119e-24
0.063476562	-1.480231870288093435e-25	4.211856391966862738e-24
0.063537597	-3.161537782567135002e-25	4.195600620086854608e-24
0.063598632	-4.837943212400233551e-25	4.164708663355419372e-24
0.063659668	-6.496576340164077052e-25	4.119246629742204561e-24
0.063720703	-8.124670254648689787e-25	4.059384539912375710e-24
0.063781738	-9.709641673232099005e-25	3.985395051942011020e-24
0.063842773	-1.123916833280222809e-24	3.897651611501510230e-24
0.063903808	-1.270126470719613133e-24	3.796626051671419957e-24
0.063964843	-1.408435557039630794e-24	3.682885641195997081e-24
0.064025879	-1.537734713612473694e-24	3.557089612744714951e-24
0.064086914	-1.656969535667519785e-24	3.419985179619692969e-24
0.064147949	-1.765147097670409827e-24	3.272403075578797814e-24
0.064208984	-1.861342114700949425e-24	3.115252629823515538e-24
0.064270019	-1.944702716481360272e-24	2.949516411896574410e-24
0.064331054	-2.014455808870337297e-24	2.776244476503733013e-24
0.064392089	-2.069911998503532283e-24	2.596548231584550759e-24
0.064453125	-2.110470052848577385e-24	2.411593972453989439e-24
0.064514160	-2.135620873231546164e-24	2.222596103979474973e-24
0.064575195	-2.144950962001363764e-24	2.030810103386353155e-24
0.064636230	-2.138145367117200810e-24	1.837525240459366997e-24
0.064697265	-2.114990086592263436e-24	1.644057109719204702e-24
0.064758300	-2.075373925827529733e-24	1.451740005145246904e-24
0.064819336	-2.019289792825968422e-24	1.261919181178169216e-24
0.064880371	-1.946835429030290601e-24	1.075943033092283943e-24
0.064941406	-1.858213570871608578e-24	8.951552477476811172e-25
0.065002441	-1.753731539602029130e-24	7.208869545319532537e-25
0.065063476	-1.633800266865131920e-24	5.544489269960073603e-25
0.065124511	-1.498932751834995689e-24	3.971238626525400382e-25
0.065185546	-1.349741966393482486e-24	2.501587958833551278e-25
0.065246582	-1.186938214344750808e-24	1.147576703136807490e-25
0.065307617	-1.011325957026803520e-24	-7.925886151516727687e-27
0.065368652	-8.238001242807003973e-25	-1.167955452370120467e-25
0.065429687	-6.253419246448832108e-25	-2.108189872923379338e-25
0.065490722	-4.170141807001882701e-25	-2.890343037238937984e-25
0.065551757	-1.999562045531934506e-25	-3.505560491515550669e-25
0.065612793	2.462174897894322366e-26	-3.945809286166043817e-25
0.065673828	2.554444404332588587e-25	-4.203930731883410295e-25
0.065734863	4.911779691285892723e-25	-4.273688904035995528e-25
0.065795898	7.304364453204048264e-25	-4.149814528502121043e-25
0.065856933	9.717889663031265116e-25	-3.828044118552669671e-25
0.065917968	1.213766873941212105e-24	-3.305154070281022112e-25
0.065979004	1.454871243255788085e-24	-2.578989590552304110e-25
0.066040039	1.693580584263071978e-24	-1.648488246853449253e-25
0.066101074	1.928358700181567157e-24	-5.136980908055507924e-26
0.066162109	2.157662678287494476e-24	8.242099061967654105e-26
0.066223144	2.379950959946445241e-24	2.362934972901541118e-25
0.066284179	2.593691470550859407e-24	4.099045477553754156e-25
0.066345214	2.797369743625359084e-24	6.027983548773015446e-25
0.066406250	2.989497020064546065e-24	8.144075509098486797e-25
0.066467285	3.168618273334732709e-24	1.044054793829786003e-24
0.066528320	3.333320120422041764e-24	1.290954949129482463e-24
0.066589355	3.482238583662794179e-24	1.554217821453624863e-24
0.066650390	3.614066657354565960e-24	1.832851438156300502e-24
0.066711425	3.727561654887638512e-24	2.125765859518669432e-24
0.066772461	3.821552279862005883e-24	2.431777512958007803e-24
0.066833496	3.894945408115479486e-24	2.749614016200271432e-24
0.066894531	3.946732527569242922e-24	3.077919483605287851e-24
0.066955566	3.975995812808003473e-24	3.415260280580614762e-24
0.067016601	3.981913803335922556e-24	3.760131207375461071e-24
0.067077636	3.963766653035904978e-24	4.110962080422659628e-24
0.067138671	3.920940923396961130e-24	4.466124684837432907e-24
0.067199707	3.852933901244512251e-24	4.823940062012922678e-24
0.067260742	3.759357407509477484e-24	5.182686105171917788e-24
0.067321777	3.639941090896864884e-24	5.540605420471219356e-24
0.067382812	3.494535169373320246e-24	5.895913426271317711e-24
0.067443847	3.323112624958396361e-24	6.246806643909709643e-24
0.067504882	3.125770819904024718e-24	6.591471151031730766e-24
0.067565918	2.902732536043674853e-24	6.928091150507277186e-24
0.067626953	2.654346420618053084e-24	7.254857619436120211e-24
0.067687988	2.381086846208838040e-24	7.569976996506310340e-24
0.067749023	2.083553161196838960e-24	7.871679867122715487e-24
0.067810058	1.762468357220094970e-24	8.158229607149130264e-24
0.067871093	1.418677131659763005e-24	8.427930940158075161e-24
0.067932129	1.053143373306225807e-24	8.679138373542611497e-24
0.067993164	6.669470597845049648e-25	8.910264470057442618e-24
0.068054199	2.612805904474775355e-25	9.119787915692923476e-24
0.068115234	-1.625554285759740291e-25	9.306261344514766824e-24
0.068176269	-6.031569465647407906e-25	9.468318887888128037e-24
0.068237304	-1.059021740503409294e-24	9.604683402998243009e-24
0.068298339	-1.528555190663293823e-24	9.714173355356686677e-24
0.068359375	-2.010076520263372149e-24	9.795709312754274540e-24
0.068420410	-2.501825493696645667e-24	9.848320027110095051e-24
0.068481445	-3.001969520877948762e-24	9.871148063067975936e-24
0.068542480	-3.508611161718750445e-24	9.863454961086655145e-24
0.068603515	-4.019795976313904171e-24	9.824625891121481528e-24
0.068664550	-4.533520706960108553e-24	9.754173785140444750e-24
0.068725586	-5.047741742329123443e-24	9.651742922579804512e-24
0.068786621	-5.560383831085025012e-24	9.517111950674698035e-24
0.068847656	-6.069349012960016405e-24	9.350196318548709542e-24
0.068908691	-6.572525716716581973e-24	9.151050117403820937e-24
0.068969726	-7.067797998982389145e-24	8.919867311622980498e-24
0.069030761	-7.553054865746705363e-24	8.656982349822535255e-24
0.069091796	-8.026199653735180692e-24	8.362870153796189399e-24
0.069152832	-8.485159415225725584e-24	8.038145480794460715e-24
0.069213867	-8.927894273954374601e-24	7.683561654797264857e-24
0.069274902	-9.352406700247949210e-24	7.300008674435198996e-24
0.069335937	-9.756750678265523233e-24	6.888510700824577961e-24
0.069396972	-1.013904070689521252e-23	6.450222927633357316e-24
0.069458007	-1.049746060581004882e-23	5.986427854779839899e-24
0.069519043	-1.083027208331039366e-23	5.498530967106298244e-24
0.069580078	-1.113582302113590058e-23	4.988055842926175952e-24
0.069641113	-1.141255544945553458e-23	4.456638706386795246e-24
0.069702148	-1.165901316090220889e-23	3.906022445552014561e-24
0.069763183	-1.187384894030013827e-23	3.338050119842616974e-24
0.069824218	-1.205583137436793648e-23	2.754657983075224973e-24
0.069885254	-1.220385119476587874e-23	2.157868050215309463e-24
0.069946289	-1.231692715061440485e-23	1.549780234674904582e-24
0.070007324	-1.239421135668120410e-23	9.325640948963128326e-25
0.070068359	-1.243499410447157769e-23	3.084502181462801103e-25
0.070129394	-1.243870811286115033e-23	-3.202787222523162004e-25
0.070190429	-1.240493218864471164e-23	-9.512971932127503327e-25
0.070251464	-1.233339428543357083e-23	-1.582246280769966615e-24
0.070312500	-1.222397394282777562e-23	-2.210743377362250358e-24
0.070373535	-1.207670408765112058e-23	-2.834392036253525266e-24
0.070434570	-1.189177219402903055e-23	-3.450791954302330671e-24
0.070495605	-1.166952078376622508e-23	-4.057549037231318135e-24
0.070556640	-1.141044727328042682e-23	-4.652285506448686601e-24
0.070617675	-1.111520315425458716e-23	-5.232650003866951324e-24
0.070678711	-1.078459251333402902e-23	-5.796327650848468943e-24
0.070739746	-1.041956989064883049e-23	-6.341050015434567485e-24
0.070800781	-1.002123749150059966e-23	-6.864604951656816867e-24
0.070861816	-9.590841744975432962e-24	-7.364846258184033560e-24
0.070922851	-9.129769234778943406e-24	-7.839703123564210352e-24
0.070983886	-8.639542010951015473e-24	-8.287189308775620220e-24
0.071044921	-8.121812297729300090e-24	-8.705412032454961886e-24
0.071105957	-7.578356622044834074e-24	-9.092580516751070404e-24
0.071166992	-7.011069377545648487e-24	-9.447014154315105768e-24
0.071228027	-6.421955859913486783e-24	-9.767150265538613429e-24
0.071289062	-5.813124786994262849e-24	-1.005155140069057736e-23
0.071350097	-5.186780345044428422e-24	-1.029891216950724873e-23
0.071411132	-4.545213785766218047e-24	-1.050806554828997004e-23
0.071472168	-3.890794607263785138e-24	-1.067798865155986819e-23
0.071533203	-3.225961360863372218e-24	-1.080780793250053389e-23
0.071594238	-2.553212112039472421e-24	-1.089680378933331580e-23
0.071655273	-1.875094599313045980e-24	-1.094441455861043259e-23
0.071716308	-1.194196135042022267e-24	-1.095023986809725815e-23
0.071777343	-5.131332752416439644e-25	-1.091404334417166270e-23
0.071838379	1.654586782473904013e-25	-1.083575464654642952e-23
0.071899414	8.389363221871546306e-25	-1.071547082895455934e-23
0.071960449	1.504658880266036950e-24	-1.055345701097382024e-23
0.072021484	2.159998982122387900e-24	-1.035014635736663509e-23
0.072082519	2.802353445491785854e-24	-1.010613936495637139e-23
0.072143554	3.429154011220176405e-24	-9.822202447794065150e-24
0.072204589	4.037877996443044722e-24	-9.499265837367407736e-24
0.072265625	4.626058809521938342e-24	-9.138420788688782070e-24
0.072326660	5.191296292465815196e-24	-8.740916114898795972e-24
0.072387695	5.731266840221370515e-24	-8.308154052093070768e-24
0.072448730	6.243733255235265085e-24	-7.841685470769020783e-24
0.072509765	6.726554298498822063e-24	-7.343204458182662834e-24
0.072570800	7.177693894963530415e-24	-6.814542279216860459e-24
0.072631836	7.595229945419847599e-24	-6.257660752097131951e-24
0.072692871	7.977362724946551681e-24	-5.674645050254061965e-24
0.072753906	8.322422810825315363e-24	-5.067695970784368707e-24
0.072814941	8.628878521907038441e-24	-4.439121687879935846e-24
0.072875976	8.895342825123017531e-24	-3.791329035789022530e-24
0.072937011	9.120579687170305372e-24	-3.126814339968602447e-24
0.072998046	9.303509836749659682e-24	-2.448153848074351748e-24
0.073059082	9.443215916110666881e-24	-1.757993790153451267e-24
0.073120117	9.538946994870303716e-24	-1.059040105607121682e-24
0.073181152	9.590122426853160495e-24	-3.540478854593355107e-25
0.073242187	9.596335031383148315e-24	3.541894309064646909e-25
0.073303222	9.557353586285459980e-24	1.062851065823174547e-24
0.073364257	9.473124612812863699e-24	1.769100068763150956e-24
0.073425293	9.343773450741927765e-24	2.470094595403991280e-24
0.073486328	9.169604611262067041e-24	3.162999252479114150e-24
0.073547363	8.951101407795837482e-24	3.844996468052120164e-24
0.073608398	8.688924858661229867e-24	4.513297830157753256e-24
0.073669433	8.383911869487321847e-24	5.165155358469400558e-24
0.073730468	8.037072696200303898e-24	5.797872656006735491e-24
0.073791504	7.649587697905593084e-24	6.408815895658004613e-24
0.073852539	7.222803390416635765e-24	6.995424598913281385e-24
0.073913574	6.758227816713535073e-24	7.555222161718604341e-24
0.073974609	6.257525244006291871e-24	8.085826077202659854e-24
0.074035644	5.722510217110128573e-24	8.584957825903697081e-24
0.074096679	5.155140980841024204e-24	9.050452377365597293e-24
0.074157714	4.557512302351664097e-24	9.480267274664785959e-24
0.074218750	3.931847717331465259e-24	9.872491259799583822e-24
0.074279785	3.280491231667965556e-24	1.022535239770131278e-23
0.074340820	2.605898510717560456e-24	1.053722567788655723e-23
0.074401855	1.910627587129864865e-24	1.080664004805300290e-23
0.074462890	1.197329130453799508e-24	1.103228485503503445e-23
0.074523925	4.687363059819406175e-25	1.121301566767725654e-23
0.074584961	-2.723457232679120025e-25	1.134785945330498775e-23
0.074645996	-1.023050624889217238e-24	1.143601908357466328e-23
0.074707031	-1.780462003118198780e-24	1.147687715366814626e-23
0.074768066	-2.541624737800559490e-24	1.146999909452310749e-23
0.074829101	-3.303556521464164655e-24	1.141513556699678816e-23
0.074890136	-4.063259534297337076e-24	1.131222411940011520e-23
0.074951171	-4.817732223301906538e-24	1.116139011011331261e-23
0.075012207	-5.563981129371822247e-24	1.096294687981237484e-23
0.075073242	-6.299032718900709908e-24	1.071739517729490147e-23
0.075134277	-7.019945172471283685e-24	1.042542183640407635e-23
0.075195312	-7.723820081151278355e-24	1.008789770596602407e-23
0.075256347	-8.407814004718260039e-24	9.705874848334957594e-24
0.075317382	-9.069149845320162951e-24	9.280582998961380658e-24
0.075378418	-9.705127987454320050e-24	8.813425317992721462e-24
0.075439453	-1.031313716473527549e-23	8.305973438394787651e-24
0.075500488	-1.089066500280543984e-23	7.759961828264520405e-24
0.075561523	-1.143530819973457231e-23	7.177281496968048607e-24
0.075622558	-1.194478230188670588e-23	6.559973058911517298e-24
0.075683593	-1.241693103164123002e-23	5.910219188588843366e-24
0.075744629	-1.284973513556945431e-23	5.230336490804668817e-24
0.075805664	-1.324132070844827279e-23	4.522766820853790800e-24
0.075866699	-1.358996696471850882e-23	3.790068087471416368e-24
0.075927734	-1.389411342419574140e-23	3.034904571283766281e-24
0.075988769	-1.415236647843817261e-23	2.260036801360071596e-24
0.076049804	-1.436350531670366805e-23	1.468311024968669404e-24
0.076110839	-1.452648717968803361e-23	6.626483149159650519e-25
0.076171875	-1.464045192498106910e-23	-1.539666449879045291e-25
0.076232910	-1.470472587918525388e-23	-9.784970503799554218e-25
0.076293945	-1.471882496527991096e-23	-1.807865701569863126e-24
0.076354980	-1.468245708799377670e-23	-2.638966907210401468e-24
0.076416015	-1.459552376601257313e-23	-3.468678535047991643e-24
0.076477050	-1.445812100692296308e-23	-4.293874146412083373e-24
0.076538086	-1.427053941579587864e-23	-5.111435176337791017e-24
0.076599121	-1.403326353869417917e-23	-5.918263107709119041e-24
0.076660156	-1.374697044032824835e-23	-6.711291589882742955e-24
